index,timestep,plant,availability,availability_da
16790,t0145,Wind 12,0.0143573308220369,0.0178428179824215
16791,t0145,Solar 24,0.0,0.0
16792,t0145,Wind 14,0.001102700702543,0.27811539687749
16793,t0145,Solar 22,0.0,0.0
16794,t0145,Solar 21,0.0,0.0
16795,t0145,Solar 20,0.0,0.0
16796,t0145,Solar 01,0.0,0.0
16797,t0145,Solar 19,0.0,0.0
16798,t0145,Solar 18,0.0,0.0
16799,t0145,Solar 17,0.0,0.0
16800,t0145,Wind 13,0.0008923408152163,0.0073240371799679
16801,t0145,Solar 15,0.0,0.0
16802,t0145,Solar 14,0.0,0.0
16803,t0145,Solar 13,0.0,0.0
16804,t0145,Solar 12,0.0,0.0
16805,t0145,Solar 11,0.0,0.0
16806,t0145,Solar 16,0.0,0.0
16807,t0145,Wind 09,0.0,3.850896422781927e-05
16808,t0145,Solar 10,0.0,0.0
16809,t0145,Wind 15,0.0262726440098712,0.1753924312398403
16810,t0145,Wind 16,0.0248847747599929,0.3328231736559793
16811,t0145,Wind 17,6.7287054914193975e-06,0.0869851182170307
16812,t0145,Wind 02,0.0,1.3440859749989477e-05
16813,t0145,Wind 01,0.0,0.0017687977372096
16814,t0145,Wind 04,0.0,0.0042322766805522
16815,t0145,Wind 05,0.0,1.6346729225671908e-05
16816,t0145,Wind 06,0.0005958910627516,0.0023726495442436
16817,t0145,Wind 07,0.0,0.0007161038129841
16818,t0145,Wind 08,0.0,2.549154392534337e-05
16819,t0145,Wind 03,0.0,0.0048875136755691
16820,t0146,Solar 43,0.0,0.0
16821,t0146,Solar 40,0.0,0.0
16822,t0146,Solar 41,0.0,0.0
16823,t0146,Solar 42,0.0,0.0
16824,t0146,Solar 44,0.0,0.0
16825,t0146,Solar 04,0.0,0.0
16826,t0146,Solar 46,0.0,0.0
16827,t0146,Solar 47,0.0,0.0
16828,t0146,Solar 48,0.0,0.0
16829,t0146,Solar 49,0.0,0.0
16830,t0146,Solar 45,0.0,0.0
16831,t0146,Solar 03,0.0,0.0
16832,t0146,Solar 27,0.0,0.0
16833,t0146,Solar 38,0.0,0.0
16834,t0146,Solar 37,0.0,0.0
16835,t0146,Solar 36,0.0,0.0
16836,t0146,Solar 35,0.0,0.0
16837,t0146,Solar 34,0.0,0.0
16838,t0146,Solar 33,0.0,0.0
16839,t0146,Solar 32,0.0,0.0
16840,t0146,Solar 31,0.0,0.0
16841,t0146,Solar 30,0.0,0.0
16842,t0146,Solar 02,0.0,0.0
16843,t0146,Solar 29,0.0,0.0
16844,t0146,Solar 28,0.0,0.0
16845,t0146,Solar 50,0.0,0.0
16846,t0146,Solar 39,0.0,0.0
16847,t0146,Solar 51,0.0,0.0
16848,t0146,Solar 64,0.0,0.0
16849,t0146,Solar 53,0.0,0.0
16850,t0146,Solar 26,0.0,0.0
16851,t0146,Solar 08,0.0,0.0
16852,t0146,Solar 07,0.0,0.0
16853,t0146,Solar 75,0.0,0.0
16854,t0146,Solar 74,0.0,0.0
16855,t0146,Solar 73,0.0,0.0
16856,t0146,Solar 72,0.0,0.0
16857,t0146,Solar 71,0.0,0.0
16858,t0146,Solar 70,0.0,0.0
16859,t0146,Solar 06,0.0,0.0
16860,t0146,Solar 69,0.0,0.0
16861,t0146,Solar 68,0.0,0.0
16862,t0146,Solar 52,0.0,0.0
16863,t0146,Solar 67,0.0,0.0
16864,t0146,Solar 65,0.0,0.0
16865,t0146,Solar 63,0.0,0.0
16866,t0146,Solar 62,0.0,0.0
16867,t0146,Solar 61,0.0,0.0
16868,t0146,Solar 60,0.0,0.0
16869,t0146,Solar 05,0.0,0.0
16870,t0146,Solar 59,0.0,0.0
16871,t0146,Solar 58,0.0,0.0
16872,t0146,Solar 57,0.0,0.0
16873,t0146,Solar 56,0.0,0.0
16874,t0146,Solar 55,0.0,0.0
16875,t0146,Solar 54,0.0,0.0
16876,t0146,Solar 66,0.0,0.0
16877,t0146,Solar 09,0.0,0.0
16878,t0146,Solar 25,0.0,0.0
16879,t0146,Solar 23,0.0,0.0
16880,t0146,Wind 10,0.0,0.0
16881,t0146,Hydro 43,0.0218836772983114,0.0218836772983114
16882,t0146,Hydro 42,0.0264924683149802,0.0264924683149802
16883,t0146,Hydro 41,0.0264924683149802,0.0264924683149802
16884,t0146,Hydro 40,0.0119591457753017,0.0119591457753017
16885,t0146,Hydro 35,0.221,0.221
16886,t0146,Hydro 34,0.0266802470356619,0.0266802470356619
16887,t0146,Hydro 33,0.0266802470356619,0.0266802470356619
16888,t0146,Hydro 32,0.221,0.221
16889,t0146,Hydro 31,0.221,0.221
16890,t0146,Hydro 30,0.221,0.221
16891,t0146,Hydro 28,0.0,0.0
16892,t0146,Wind 11,0.0,0.0001788108861681
16893,t0146,Hydro 27,0.0300879703972631,0.0300879703972631
16894,t0146,Hydro 25,0.0300879703972631,0.0300879703972631
16895,t0146,Hydro 24,0.0,0.0
16896,t0146,Hydro 23,0.0,0.0
16897,t0146,Hydro 22,0.0262261122791438,0.0262261122791438
16898,t0146,Hydro 21,0.0262261122791438,0.0262261122791438
16899,t0146,Hydro 20,0.0262261122791438,0.0262261122791438
16900,t0146,Hydro 19,0.0046141508852014,0.0046141508852014
16901,t0146,Hydro 18,0.2209999999999999,0.2209999999999999
16902,t0146,Hydro 17,0.221,0.221
16903,t0146,Hydro 16,0.221,0.221
16904,t0146,Solar 24,0.0,0.0
16905,t0146,Hydro 26,0.0300879703972631,0.0300879703972631
16906,t0146,Wind 12,0.0166320683118609,0.0182729573582618
16907,t0146,Hydro 29,0.0,0.0
16908,t0146,Wind 14,0.0005017702957064,0.3140664332233049
16909,t0146,Wind 13,0.0015524518847278,0.0070263361520018
16910,t0146,Solar 21,0.0,0.0
16911,t0146,Solar 20,0.0,0.0
16912,t0146,Solar 01,0.0,0.0
16913,t0146,Solar 19,0.0,0.0
16914,t0146,Solar 18,0.0,0.0
16915,t0146,Solar 17,0.0,0.0
16916,t0146,Solar 16,0.0,0.0
16917,t0146,Solar 15,0.0,0.0
16918,t0146,Solar 14,0.0,0.0
16919,t0146,Solar 13,0.0,0.0
16920,t0146,Solar 12,0.0,0.0
16921,t0146,Solar 11,0.0,0.0
16922,t0146,Solar 22,0.0,0.0
16923,t0146,Wind 09,0.0,0.0
16924,t0146,Solar 10,0.0,0.0
16925,t0146,Wind 16,0.0119630724164125,0.3655220233933465
16926,t0146,Wind 17,0.0,0.1145455138668816
16927,t0146,Wind 01,0.0,0.0030098189720714
16928,t0146,Wind 02,0.0,1.3440859749989477e-05
16929,t0146,Wind 03,0.0,0.0026892585859269
16930,t0146,Wind 15,0.0244590430081058,0.194766408986536
16931,t0146,Wind 05,0.0,0.0
16932,t0146,Wind 06,0.001130852491227,0.0029630511440652
16933,t0146,Wind 07,0.0,0.0013380212131554
16934,t0146,Wind 08,0.0,0.0
16935,t0146,Wind 04,0.0,0.0010600380664743
16936,t0147,Solar 40,0.0,0.0
16937,t0147,Solar 41,0.0,0.0
16938,t0147,Solar 42,0.0,0.0
16939,t0147,Solar 04,0.0,0.0
16940,t0147,Solar 43,0.0,0.0
16941,t0147,Solar 46,0.0,0.0
16942,t0147,Solar 45,0.0,0.0
16943,t0147,Solar 47,0.0,0.0
16944,t0147,Solar 48,0.0,0.0
16945,t0147,Solar 49,0.0,0.0
16946,t0147,Solar 03,0.0,0.0
16947,t0147,Solar 44,0.0,0.0
16948,t0147,Solar 39,0.0,0.0
16949,t0147,Solar 33,0.0,0.0
16950,t0147,Solar 37,0.0,0.0
16951,t0147,Solar 36,0.0,0.0
16952,t0147,Solar 35,0.0,0.0
16953,t0147,Solar 34,0.0,0.0
16954,t0147,Solar 32,0.0,0.0
16955,t0147,Solar 31,0.0,0.0
16956,t0147,Solar 30,0.0,0.0
16957,t0147,Solar 02,0.0,0.0
16958,t0147,Solar 29,0.0,0.0
16959,t0147,Solar 28,0.0,0.0
16960,t0147,Solar 27,0.0,0.0
16961,t0147,Solar 50,0.0,0.0
16962,t0147,Solar 38,0.0,0.0
16963,t0147,Solar 51,0.0,0.0
16964,t0147,Solar 09,0.0,0.0
16965,t0147,Solar 53,0.0,0.0
16966,t0147,Solar 08,0.0,0.0
16967,t0147,Solar 07,0.0,0.0
16968,t0147,Solar 75,0.0,0.0
16969,t0147,Solar 74,0.0,0.0
16970,t0147,Solar 73,0.0,0.0
16971,t0147,Solar 72,0.0,0.0
16972,t0147,Solar 71,0.0,0.0
16973,t0147,Solar 70,0.0,0.0
16974,t0147,Solar 06,0.0,0.0
16975,t0147,Solar 69,0.0,0.0
16976,t0147,Solar 68,0.0,0.0
16977,t0147,Solar 67,0.0,0.0
16978,t0147,Solar 52,0.0,0.0
16979,t0147,Solar 66,0.0,0.0
16980,t0147,Solar 64,0.0,0.0
16981,t0147,Solar 63,0.0,0.0
16982,t0147,Solar 62,0.0,0.0
16983,t0147,Solar 61,0.0,0.0
16984,t0147,Solar 60,0.0,0.0
16985,t0147,Solar 05,0.0,0.0
16986,t0147,Solar 59,0.0,0.0
16987,t0147,Solar 58,0.0,0.0
16988,t0147,Solar 57,0.0,0.0
16989,t0147,Solar 56,0.0,0.0
16990,t0147,Solar 55,0.0,0.0
16991,t0147,Solar 54,0.0,0.0
16992,t0147,Solar 65,0.0,0.0
16993,t0147,Solar 26,0.0,0.0
16994,t0147,Solar 25,0.0,0.0
16995,t0147,Solar 23,0.0,0.0
16996,t0147,Wind 10,0.0,0.0
16997,t0147,Hydro 43,0.0094655588314124,0.0094655588314124
16998,t0147,Hydro 42,0.0263221275711614,0.0263221275711614
16999,t0147,Hydro 41,0.0263221275711614,0.0263221275711614
17000,t0147,Hydro 40,0.0051728051170948,0.0051728051170948
17001,t0147,Hydro 35,0.2131,0.2131
17002,t0147,Hydro 34,0.0064676777029638,0.0064676777029638
17003,t0147,Hydro 33,0.0064676777029638,0.0064676777029638
17004,t0147,Hydro 32,0.2131,0.2131
17005,t0147,Hydro 31,0.2130999999999999,0.2130999999999999
17006,t0147,Hydro 30,0.2130999999999999,0.2130999999999999
17007,t0147,Hydro 29,0.0,0.0
17008,t0147,Wind 11,0.0,0.0005570062779778
17009,t0147,Hydro 28,0.0,0.0
17010,t0147,Hydro 26,0.0290124275640578,0.0290124275640578
17011,t0147,Hydro 25,0.0290124275640578,0.0290124275640578
17012,t0147,Hydro 24,0.0,0.0
17013,t0147,Hydro 23,0.0,0.0
17014,t0147,Hydro 22,0.0164978257179048,0.0164978257179048
17015,t0147,Hydro 21,0.0164978257179048,0.0164978257179048
17016,t0147,Hydro 20,0.0164978257179048,0.0164978257179048
17017,t0147,Hydro 19,0.0045802233051631,0.0045802233051631
17018,t0147,Hydro 18,0.2130999999999999,0.2130999999999999
17019,t0147,Hydro 17,0.2131,0.2131
17020,t0147,Hydro 16,0.2130999999999999,0.2130999999999999
17021,t0147,Hydro 27,0.0290124275640578,0.0290124275640578
17022,t0147,Wind 12,0.0177517787593886,0.0218868999676921
17023,t0147,Solar 24,0.0,0.0
17024,t0147,Wind 14,3.3804393131284e-05,0.3512650944014175
17025,t0147,Solar 22,0.0,0.0
17026,t0147,Solar 21,0.0,0.0
17027,t0147,Solar 20,0.0,0.0
17028,t0147,Solar 01,0.0,0.0
17029,t0147,Solar 19,0.0,0.0
17030,t0147,Solar 18,0.0,0.0
17031,t0147,Solar 17,0.0,0.0
17032,t0147,Wind 13,0.0021956955418596,0.0080117572180935
17033,t0147,Solar 15,0.0,0.0
17034,t0147,Solar 14,0.0,0.0
17035,t0147,Solar 13,0.0,0.0
17036,t0147,Solar 12,0.0,0.0
17037,t0147,Solar 11,0.0,0.0
17038,t0147,Solar 16,0.0,0.0
17039,t0147,Wind 09,0.0,0.0
17040,t0147,Solar 10,0.0,0.0
17041,t0147,Wind 15,0.0049761511449536,0.2117572105608079
17042,t0147,Wind 16,0.00147247336603,0.4028457363816408
17043,t0147,Wind 17,0.0,0.1434336162497819
17044,t0147,Wind 02,0.0,2.631009596898684e-05
17045,t0147,Wind 01,0.0,0.0058850633645134
17046,t0147,Wind 04,0.0,0.0003146898371425
17047,t0147,Wind 05,0.0,0.0
17048,t0147,Wind 06,0.0013765089796441,0.0052709640623375
17049,t0147,Wind 07,0.0,0.0030192260096255
17050,t0147,Wind 08,0.0,0.0
17051,t0147,Wind 03,0.0,0.0015664172132952
17052,t0148,Solar 44,0.0,0.0
17053,t0148,Solar 41,0.0,0.0
17054,t0148,Solar 42,0.0,0.0
17055,t0148,Solar 43,0.0,0.0
17056,t0148,Solar 45,0.0,0.0
17057,t0148,Solar 50,0.0,0.0
17058,t0148,Solar 47,0.0,0.0
17059,t0148,Solar 48,0.0,0.0
17060,t0148,Solar 49,0.0,0.0
17061,t0148,Solar 04,0.0,0.0
17062,t0148,Solar 46,0.0,0.0
17063,t0148,Solar 40,0.0,0.0
17064,t0148,Solar 28,0.0,0.0
17065,t0148,Solar 39,0.0,0.0
17066,t0148,Solar 38,0.0,0.0
17067,t0148,Solar 37,0.0,0.0
17068,t0148,Solar 36,0.0,0.0
17069,t0148,Solar 35,0.0,0.0
17070,t0148,Solar 34,0.0,0.0
17071,t0148,Solar 33,0.0,0.0
17072,t0148,Solar 32,0.0,0.0
17073,t0148,Solar 31,0.0,0.0
17074,t0148,Solar 30,0.0,0.0
17075,t0148,Solar 02,0.0,0.0
17076,t0148,Solar 29,0.0,0.0
17077,t0148,Solar 51,0.0,0.0
17078,t0148,Solar 03,0.0,0.0
17079,t0148,Solar 52,0.0,0.0
17080,t0148,Solar 65,0.0,0.0
17081,t0148,Solar 54,0.0,0.0
17082,t0148,Solar 27,0.0,0.0
17083,t0148,Solar 09,0.0,0.0
17084,t0148,Solar 08,0.0,0.0
17085,t0148,Solar 07,0.0,0.0
17086,t0148,Solar 75,0.0,0.0
17087,t0148,Solar 74,0.0,0.0
17088,t0148,Solar 73,0.0,0.0
17089,t0148,Solar 72,0.0,0.0
17090,t0148,Solar 71,0.0,0.0
17091,t0148,Solar 70,0.0,0.0
17092,t0148,Solar 06,0.0,0.0
17093,t0148,Solar 69,0.0,0.0
17094,t0148,Solar 53,0.0,0.0
17095,t0148,Solar 68,0.0,0.0
17096,t0148,Solar 66,0.0,0.0
17097,t0148,Solar 64,0.0,0.0
17098,t0148,Solar 63,0.0,0.0
17099,t0148,Solar 62,0.0,0.0
17100,t0148,Solar 61,0.0,0.0
17101,t0148,Solar 60,0.0,0.0
17102,t0148,Solar 05,0.0,0.0
17103,t0148,Solar 59,0.0,0.0
17104,t0148,Solar 58,0.0,0.0
17105,t0148,Solar 57,0.0,0.0
17106,t0148,Solar 56,0.0,0.0
17107,t0148,Solar 55,0.0,0.0
17108,t0148,Solar 67,0.0,0.0
17109,t0148,Solar 26,0.0,0.0
17110,t0148,Solar 25,0.0,0.0
17111,t0148,Solar 24,0.0,0.0
17112,t0148,Wind 11,0.0,0.0011310214847084
17113,t0148,Wind 10,0.0,0.0
17114,t0148,Hydro 43,0.0058182792816939,0.0058182792816939
17115,t0148,Hydro 42,0.0261786827342613,0.0261786827342613
17116,t0148,Hydro 41,0.0261786827342613,0.0261786827342613
17117,t0148,Hydro 40,0.0031796141545445,0.0031796141545445
17118,t0148,Hydro 35,0.2137,0.2137
17119,t0148,Hydro 34,0.0042285349562653,0.0042285349562653
17120,t0148,Hydro 33,0.0042285349562653,0.0042285349562653
17121,t0148,Hydro 32,0.2137,0.2137
17122,t0148,Hydro 31,0.2137,0.2137
17123,t0148,Hydro 30,0.2137,0.2137
17124,t0148,Wind 12,0.0203780776393042,0.0265231731568608
17125,t0148,Hydro 29,0.0,0.0
17126,t0148,Hydro 27,0.0290941143615164,0.0290941143615164
17127,t0148,Hydro 26,0.0290941143615164,0.0290941143615164
17128,t0148,Hydro 25,0.0290941143615164,0.0290941143615164
17129,t0148,Hydro 24,0.0,0.0
17130,t0148,Hydro 23,0.0,0.0
17131,t0148,Hydro 22,0.016039032607702,0.016039032607702
17132,t0148,Hydro 21,0.016039032607702,0.016039032607702
17133,t0148,Hydro 20,0.016039032607702,0.016039032607702
17134,t0148,Hydro 19,0.0046480784652396,0.0046480784652396
17135,t0148,Hydro 18,0.2136999999999999,0.2136999999999999
17136,t0148,Hydro 17,0.2136999999999999,0.2136999999999999
17137,t0148,Hydro 16,0.2137,0.2137
17138,t0148,Hydro 28,0.0,0.0
17139,t0148,Wind 13,0.0024978690585,0.0097475932278266
17140,t0148,Wind 15,0.000858997201619,0.226331412332766
17141,t0148,Solar 23,0.0,0.0
17142,t0148,Solar 22,0.0,0.0
17143,t0148,Solar 21,0.0,0.0
17144,t0148,Solar 20,0.0,0.0
17145,t0148,Solar 01,0.0,0.0
17146,t0148,Solar 19,0.0,0.0
17147,t0148,Solar 18,0.0,0.0
17148,t0148,Wind 14,1.7894007915179002e-05,0.3896440274772425
17149,t0148,Solar 16,0.0,0.0
17150,t0148,Solar 15,0.0,0.0
17151,t0148,Solar 14,0.0,0.0
17152,t0148,Solar 13,0.0,0.0
17153,t0148,Solar 12,0.0,0.0
17154,t0148,Solar 17,0.0,0.0
17155,t0148,Solar 10,0.0,0.0
17156,t0148,Solar 11,0.0,0.0
17157,t0148,Wind 16,2.830149742759264e-05,0.4433059554710221
17158,t0148,Wind 17,0.0001019394161257,0.177834358267923
17159,t0148,Wind 01,0.0,0.0091092285663223
17160,t0148,Wind 03,0.0,0.0004818334273983
17161,t0148,Wind 02,0.0,5.384039789806579e-05
17162,t0148,Wind 05,0.0,0.0
17163,t0148,Wind 06,0.0010709995059335,0.0083038281809146
17164,t0148,Wind 07,0.0,0.0050327587852226
17165,t0148,Wind 08,0.0,0.0
17166,t0148,Wind 09,0.0,0.0
17167,t0148,Wind 04,0.0,4.776140196438e-05
17168,t0149,Solar 43,0.0,0.0
17169,t0149,Solar 40,0.0,0.0
17170,t0149,Solar 41,0.0,0.0
17171,t0149,Solar 42,0.0,0.0
17172,t0149,Solar 44,0.0,0.0
17173,t0149,Solar 04,0.0,0.0
17174,t0149,Solar 46,0.0,0.0
17175,t0149,Solar 47,0.0,0.0
17176,t0149,Solar 48,0.0,0.0
17177,t0149,Solar 49,0.0,0.0
17178,t0149,Solar 45,0.0,0.0
17179,t0149,Solar 03,0.0,0.0
17180,t0149,Solar 27,0.0,0.0
17181,t0149,Solar 38,0.0,0.0
17182,t0149,Solar 37,0.0,0.0
17183,t0149,Solar 36,0.0,0.0
17184,t0149,Solar 35,0.0,0.0
17185,t0149,Solar 34,0.0,0.0
17186,t0149,Solar 33,0.0,0.0
17187,t0149,Solar 32,0.0,0.0
17188,t0149,Solar 31,0.0,0.0
17189,t0149,Solar 30,0.0,0.0
17190,t0149,Solar 02,0.0,0.0
17191,t0149,Solar 29,0.0,0.0
17192,t0149,Solar 28,0.0,0.0
17193,t0149,Solar 50,0.0,0.0
17194,t0149,Solar 39,0.0,0.0
17195,t0149,Solar 51,0.0,0.0
17196,t0149,Solar 64,0.0,0.0
17197,t0149,Solar 53,0.0,0.0
17198,t0149,Solar 26,0.0,0.0
17199,t0149,Solar 08,0.0,0.0
17200,t0149,Solar 07,0.0,0.0
17201,t0149,Solar 75,0.0,0.0
17202,t0149,Solar 74,0.0,0.0
17203,t0149,Solar 73,0.0,0.0
17204,t0149,Solar 72,0.0,0.0
17205,t0149,Solar 71,0.0,0.0
17206,t0149,Solar 70,0.0,0.0
17207,t0149,Solar 06,0.0,0.0
17208,t0149,Solar 69,0.0,0.0
17209,t0149,Solar 68,0.0,0.0
17210,t0149,Solar 52,0.0,0.0
17211,t0149,Solar 67,0.0,0.0
17212,t0149,Solar 65,0.0,0.0
17213,t0149,Solar 63,0.0,0.0
17214,t0149,Solar 62,0.0,0.0
17215,t0149,Solar 61,0.0,0.0
17216,t0149,Solar 60,0.0,0.0
17217,t0149,Solar 05,0.0,0.0
17218,t0149,Solar 59,0.0,0.0
17219,t0149,Solar 58,0.0,0.0
17220,t0149,Solar 57,0.0,0.0
17221,t0149,Solar 56,0.0,0.0
17222,t0149,Solar 55,0.0,0.0
17223,t0149,Solar 54,0.0,0.0
17224,t0149,Solar 66,0.0,0.0
17225,t0149,Solar 25,0.0,0.0
17226,t0149,Solar 09,0.0,0.0
17227,t0149,Solar 23,0.0,0.0
17228,t0149,Wind 10,0.0,0.0
17229,t0149,Hydro 43,0.0046676494237469,0.0046676494237469
17230,t0149,Hydro 42,0.0263938499896114,0.0263938499896114
17231,t0149,Hydro 41,0.0263938499896114,0.0263938499896114
17232,t0149,Hydro 40,0.0025508098627875,0.0025508098627875
17233,t0149,Hydro 35,0.2146,0.2146
17234,t0149,Hydro 34,0.0042543712187272,0.0042543712187272
17235,t0149,Hydro 33,0.0042543712187272,0.0042543712187272
17236,t0149,Hydro 32,0.2146,0.2146
17237,t0149,Hydro 31,0.2145999999999999,0.2145999999999999
17238,t0149,Hydro 30,0.2145999999999999,0.2145999999999999
17239,t0149,Hydro 29,0.0,0.0
17240,t0149,Wind 11,0.0,0.0016137865648459
17241,t0149,Hydro 28,0.0,0.0
17242,t0149,Hydro 26,0.0292166445577043,0.0292166445577043
17243,t0149,Hydro 25,0.0292166445577043,0.0292166445577043
17244,t0149,Hydro 24,0.0,0.0
17245,t0149,Hydro 23,0.0,0.0
17246,t0149,Hydro 22,0.0161701163534742,0.0161701163534742
17247,t0149,Hydro 21,0.0161701163534742,0.0161701163534742
17248,t0149,Hydro 20,0.0161701163534742,0.0161701163534742
17249,t0149,Hydro 19,0.0045887052001727,0.0045887052001727
17250,t0149,Hydro 18,0.2145999999999999,0.2145999999999999
17251,t0149,Hydro 17,0.2146,0.2146
17252,t0149,Hydro 16,0.2145999999999999,0.2145999999999999
17253,t0149,Hydro 27,0.0292166445577043,0.0292166445577043
17254,t0149,Wind 12,0.0183309708871018,0.0300931685568665
17255,t0149,Solar 24,0.0,0.0
17256,t0149,Wind 14,0.0002607373162153,0.4275649179226999
17257,t0149,Solar 22,0.0,0.0
17258,t0149,Solar 21,0.0,0.0
17259,t0149,Solar 20,0.0,0.0
17260,t0149,Solar 01,0.0,0.0
17261,t0149,Solar 19,0.0,0.0
17262,t0149,Solar 18,0.0,0.0
17263,t0149,Solar 17,0.0,0.0
17264,t0149,Wind 13,0.0020712588866909,0.0111506471687478
17265,t0149,Solar 15,0.0,0.0
17266,t0149,Solar 14,0.0,0.0
17267,t0149,Solar 13,0.0,0.0
17268,t0149,Solar 12,0.0,0.0
17269,t0149,Solar 11,0.0,0.0
17270,t0149,Solar 16,0.0,0.0
17271,t0149,Wind 09,0.0,0.0
17272,t0149,Solar 10,0.0,0.0
17273,t0149,Wind 15,0.0,0.241164544896558
17274,t0149,Wind 16,0.0,0.4686684429942314
17275,t0149,Wind 17,0.0013432617857021,0.2131427009729244
17276,t0149,Wind 02,0.0,7.941227698918421e-05
17277,t0149,Wind 01,0.0,0.0119596940747829
17278,t0149,Wind 04,0.0,4.7268977337064405e-07
17279,t0149,Wind 05,0.0,0.0
17280,t0149,Wind 06,0.0006970063941479,0.0108548770624881
17281,t0149,Wind 07,0.0,0.0068480192731165
17282,t0149,Wind 08,0.0,0.0
17283,t0149,Wind 03,0.0,4.213293688402e-05
17284,t0150,Solar 43,0.0,0.0
17285,t0150,Solar 40,0.0,0.0
17286,t0150,Solar 41,0.0,0.0
17287,t0150,Solar 42,0.0,0.0
17288,t0150,Solar 44,0.0,0.0
17289,t0150,Solar 04,0.0,0.0
17290,t0150,Solar 46,0.0,0.0
17291,t0150,Solar 47,0.0,0.0
17292,t0150,Solar 48,0.0,0.0
17293,t0150,Solar 49,0.0,0.0
17294,t0150,Solar 45,0.0,0.0
17295,t0150,Solar 03,0.0,0.0
17296,t0150,Solar 27,0.0,0.0
17297,t0150,Solar 38,0.0,0.0
17298,t0150,Solar 37,0.0,0.0
17299,t0150,Solar 36,0.0,0.0
17300,t0150,Solar 35,0.0,0.0
17301,t0150,Solar 34,0.0,0.0
17302,t0150,Solar 33,0.0,0.0
17303,t0150,Solar 32,0.0,0.0
17304,t0150,Solar 31,0.0,0.0
17305,t0150,Solar 30,0.0,0.0
17306,t0150,Solar 02,0.0,0.0
17307,t0150,Solar 29,0.0,0.0
17308,t0150,Solar 28,0.0,0.0
17309,t0150,Solar 50,0.0,0.0
17310,t0150,Solar 39,0.0,0.0
17311,t0150,Solar 51,0.0,0.0
17312,t0150,Solar 64,0.0,0.0
17313,t0150,Solar 53,0.0,0.0
17314,t0150,Solar 26,0.0,0.0
17315,t0150,Solar 08,0.0,0.0
17316,t0150,Solar 07,0.0,0.0
17317,t0150,Solar 75,0.0,0.0
17318,t0150,Solar 74,0.0,0.0
17319,t0150,Solar 73,0.0,0.0
17320,t0150,Solar 72,0.0,0.0
17321,t0150,Solar 71,0.0,0.0
17322,t0150,Solar 70,0.0,0.0
17323,t0150,Solar 06,0.0,0.0
17324,t0150,Solar 69,0.0,0.0
17325,t0150,Solar 68,0.0,0.0
17326,t0150,Solar 52,0.0,0.0
17327,t0150,Solar 67,0.0,0.0
17328,t0150,Solar 65,0.0,0.0
17329,t0150,Solar 63,0.0,0.0
17330,t0150,Solar 62,0.0,0.0
17331,t0150,Solar 61,0.0,0.0
17332,t0150,Solar 60,0.0,0.0
17333,t0150,Solar 05,0.0,0.0
17334,t0150,Solar 59,0.0,0.0
17335,t0150,Solar 58,0.0,0.0
17336,t0150,Solar 57,0.0,0.0
17337,t0150,Solar 56,0.0,0.0
17338,t0150,Solar 55,0.0,0.0
17339,t0150,Solar 54,0.0,0.0
17340,t0150,Solar 66,0.0,0.0
17341,t0150,Solar 25,0.0,0.0
17342,t0150,Solar 09,0.0,0.0
17343,t0150,Solar 23,0.0,0.0
17344,t0150,Wind 10,0.0,0.0
17345,t0150,Hydro 43,0.0055360493165371,0.0055360493165371
17346,t0150,Hydro 42,0.0264207458965302,0.0264207458965302
17347,t0150,Hydro 41,0.0264207458965302,0.0264207458965302
17348,t0150,Hydro 40,0.0030253791395852,0.0030253791395852
17349,t0150,Hydro 35,0.2155,0.2155
17350,t0150,Hydro 34,0.0042543712187272,0.0042543712187272
17351,t0150,Hydro 33,0.0042543712187272,0.0042543712187272
17352,t0150,Hydro 32,0.2155,0.2155
17353,t0150,Hydro 31,0.2155,0.2155
17354,t0150,Hydro 30,0.2155,0.2155
17355,t0150,Hydro 29,0.0,0.0
17356,t0150,Wind 11,0.0,0.0022561540596701
17357,t0150,Hydro 28,0.0,0.0
17358,t0150,Hydro 26,0.0293391747538923,0.0293391747538923
17359,t0150,Hydro 25,0.0293391747538923,0.0293391747538923
17360,t0150,Hydro 24,0.0,0.0
17361,t0150,Hydro 23,0.0,0.0
17362,t0150,Hydro 22,0.0161607532287762,0.0161607532287762
17363,t0150,Hydro 21,0.0161607532287762,0.0161607532287762
17364,t0150,Hydro 20,0.0161607532287762,0.0161607532287762
17365,t0150,Hydro 19,0.0046141508852014,0.0046141508852014
17366,t0150,Hydro 18,0.2155,0.2155
17367,t0150,Hydro 17,0.2154999999999999,0.2154999999999999
17368,t0150,Hydro 16,0.2155,0.2155
17369,t0150,Hydro 27,0.0293391747538923,0.0293391747538923
17370,t0150,Wind 12,0.0072108136127227,0.0332393148382446
17371,t0150,Solar 24,0.0,0.0
17372,t0150,Wind 14,0.0003079310491416,0.460002675291
17373,t0150,Solar 22,0.0,0.0
17374,t0150,Solar 21,0.0,0.0
17375,t0150,Solar 20,0.0,0.0
17376,t0150,Solar 01,0.0,0.0
17377,t0150,Solar 19,0.0,0.0
17378,t0150,Solar 18,0.0,0.0
17379,t0150,Solar 17,0.0,0.0
17380,t0150,Wind 13,0.0007570255889547,0.0123766348651974
17381,t0150,Solar 15,0.0,0.0
17382,t0150,Solar 14,0.0,0.0
17383,t0150,Solar 13,0.0,0.0
17384,t0150,Solar 12,0.0,0.0
17385,t0150,Solar 11,0.0,0.0
